timestamp,headline,description,source,url,ticker
2025-11-11 18:15:16+00:00,Snort Subscriber Rules Update 2025-11-11,"Posted by Research via Snort-sigs on Nov 11Talos Snort Subscriber Rules Update

Synopsis:
Talos is aware of vulnerabilities affecting products from Microsoft
Corporation.

Details:
Microsoft Vulnerability CVE-2025-59512:
A coding deficiency exists in Microsof…",Seclists.org,https://seclists.org/snort/2025/q4/12,MSFT
2025-11-11 18:19:21+00:00,Microsoft Patch Tuesday for November 2025 — Snort rules and prominent vulnerabilities,"Microsoft has released its monthly security update for November 2025, which includes 63 vulnerabilities affecting a range of products, including 5 that Microsoft marked as “critical.”",Talosintelligence.com,https://blog.talosintelligence.com/microsoft-patch-tuesday-november-2025/,MSFT
2025-11-11 18:28:18+00:00,Microsoft: Emergency Windows 10 update fixes ESU enrollment bug,Microsoft has released an emergency out-of-band update to address a known issue preventing Windows 10 users from enrolling in the Extended Security Updates (ESU) program. [...],BleepingComputer,https://www.bleepingcomputer.com/news/microsoft/microsoft-emergency-windows-10-update-fixes-esu-enrollment-bug/,MSFT
2025-11-11 18:31:55+00:00,Re: [Ext] trolling,"Posted by Zach Hanna via NANOG on Nov 11agree Gary. There's a reason my day job moved their 280k+ employees (plus
countless non-human mailboxes) from Lotus Notes to Microsoft. It's been
working much, much better since the move.",Seclists.org,https://seclists.org/nanog/2025/Nov/206,MSFT
2025-11-11 18:32:29+00:00,Windows 11 KB5068861 & KB5068865 cumulative updates released,"Microsoft has released Windows 11 KB5068861 and KB5068865 cumulative updates for versions 25H2/24H2 and 23H2 to fix security vulnerabilities, bugs, and add new features. [...]",BleepingComputer,https://www.bleepingcomputer.com/news/microsoft/windows-11-kb5068861-and-kb5068865-cumulative-updates-released/,MSFT
2025-11-11 18:34:00+00:00,"Todd Howard hints at Fallout 3 Remaster saying Bethesda ""has hundreds of people on Fallout right now""","In a GQ interview, Bethesda director Todd Howard said the studio “has hundreds of people on Fallout right now,” a remark that has brought reports, including prior Microsoft legal leaks and recent leaker claims that a Fallout 3 remaster may be underway, into f…",Notebookcheck.net,https://www.notebookcheck.net/Todd-Howard-hints-at-Fallout-3-Remaster-saying-Bethesda-has-hundreds-of-people-on-Fallout-right-now.1160608.0.html,MSFT
2025-11-11 18:34:00+00:00,"MITHUN, Rapt Studio, Beard + Riser Architects, STUDIO JYO, and Epstein Joslin + Picardy Architects are Archinect Jobs' latest featured employers","Take a look at our latest curated selection of architecture and design firms currently hiring on Archinect Jobs: This week's featured employer highlight includes job openings in San Francisco, Los Angeles, Oxford, Mississippi, and Somerville, Massachusetts. F…",Archinect,https://archinect.com/news/article/150510025/mithun-rapt-studio-beard-riser-architects-studio-jyo-and-epstein-joslin-picardy-architects-are-archinect-jobs-latest-featured-employers,MSFT
2025-11-11 18:34:00+00:00,"MITHUN, Rapt Studio, Beard + Riser, STUDIO JYO, and Epstein Joslin + Picardy are Archinect Jobs' latest featured employers","Take a look at our latest curated selection of architecture and design firms currently hiring on Archinect Jobs: This week's featured employer highlight includes job openings in San Francisco, Los Angeles, Oxford, Mississippi, and Somerville, Massachusetts. F…",Archinect,https://archinect.com/news/article/150510025/mithun-rapt-studio-beard-riser-studio-jyo-and-epstein-joslin-picardy-are-archinect-jobs-latest-featured-employers,MSFT
2025-11-11 18:37:00+00:00,WhatsApp Malware 'Maverick' Hijacks Browser Sessions to Target Brazil's Biggest Banks,"Threat hunters have uncovered similarities between a banking malware called Coyote and a newly disclosed malicious program dubbed Maverick that has been propagated via WhatsApp.
According to a report from CyberProof, both malware strains are written in .NET, …",Internet,https://thehackernews.com/2025/11/whatsapp-malware-maverick-hijacks.html,MSFT
2025-11-11 18:44:47+00:00,qcodes 0.54.3,Python-based data acquisition framework developed by the Copenhagen / Delft / Sydney / Microsoft quantum computing consortium,Pypi.org,https://pypi.org/project/qcodes/0.54.3/,MSFT
2025-11-11 18:45:29+00:00,"Microsoft November 2025 Patch Tuesday fixes 1 zero-day, 63 flaws","Today is Microsoft's November 2025 Patch Tuesday, which includes security updates for 63 flaws, including one actively exploited zero-day vulnerability. [...]",BleepingComputer,https://www.bleepingcomputer.com/news/microsoft/microsoft-november-2025-patch-tuesday-fixes-1-zero-day-63-flaws/,MSFT
2025-11-11 18:46:08+00:00,Microsoft’s November 2025 Patch Tuesday Addresses 63 CVEs (CVE-2025-62215),"<ol><li>5Critical</li><li>58Important</li><li>0Moderate</li><li>0Low</li></ol>Microsoft addresses 63 CVEs including one zero-day vulnerability which was exploited in the wild.Microsoft patched 63 CVEs in its November 2025 Patch Tuesday release, with five rate…",Tenable.com,https://www.tenable.com/blog/microsofts-november-2025-patch-tuesday-addresses-63-cves-cve-2025-62215,MSFT
2025-11-11 18:48:22+00:00,Microsoft Starts Rolling Out Redesigned Start Menu to All Windows 11 Users,"The November 2025 Patch Tuesday updates for Windows 11 mark the rollout of a redesigned Start Menu with a responsive layout and a scrollable apps list.
The post Microsoft Starts Rolling Out Redesigned Start Menu to All Windows 11 Users appeared first on Thurr…",Thurrott.com,https://www.thurrott.com/windows/329490/microsoft-starts-rolling-out-redesigned-start-menu-to-all-windows-11-users,MSFT
2025-11-11 19:00:00+00:00,The $2.9 Trillion Question: Who Will Power the AI Revolution?,"While the market is finally starting to grapple with the most unpleasant question of who will plug the funding gap needed to build out all the data centers required to make the AI dream a reality, a gap which Morgan Stanley recently calculated would be as lar…",OilPrice.com,https://oilprice.com/Energy/Energy-General/The-29-Trillion-Question-Who-Will-Power-the-AI-Revolution.html,MSFT
2025-11-11 19:00:44+00:00,1Password can now save passkeys directly in Windows 11 - here's how,"Passkeys are becoming increasingly common and, thankfully, easier to use. 1Password can now be set as your default passkey manager in Windows 11. Other password manager apps should follow closely.",ZDNet,https://www.zdnet.com/article/1password-can-now-save-passkeys-directly-in-windows-11-heres-how/,MSFT
2025-11-11 19:06:46+00:00,"If we don’t control the AI industry, it could end up controlling us, warn two chilling new books",Two new books reveal the gap between the promises of AI companies and the reality. One exposes the industry’s questionable ethics. The other argues we’re racing to extinction.,The Conversation Africa,https://theconversation.com/if-we-dont-control-the-ai-industry-it-could-end-up-controlling-us-warn-two-chilling-new-books-266067,MSFT
2025-11-11 19:08:09+00:00,OpenAI says it's working toward catastrophe or utopia - just not sure which,"What OpenAI's latest move says about ROI, safety efforts, and the company's relationship with responsible AI.",ZDNet,https://www.zdnet.com/article/openai-says-its-working-toward-catastrophe-or-utopia-just-not-sure-which/,MSFT
2025-11-11 19:09:33+00:00,Nebius secures massive $3 billion Meta contract,The Amsterdam based AI infrastructure company reported a 355 percent revenue increase and secured its second major hyperscaler contract following Microsoft Nebius Group announced Tuesday a $3 billion agreement to supply Meta with artificial intelligence infra…,Rolling Out,https://rollingout.com/2025/11/11/nebius-secures-3-billion-meta-contract/,MSFT
2025-11-11 19:09:57+00:00,Microsoft releases KB5068781 — The first Windows 10 extended security update,"Microsoft has released the KB5068781 update, the first Windows 10 extended security update since the operating system reached end of support last month. [...]",BleepingComputer,https://www.bleepingcomputer.com/news/microsoft/microsoft-releases-kb5068781-the-first-windows-10-extended-security-update/,MSFT
2025-11-11 19:10:40+00:00,Beyond the Hype: Practical AI Tips for Everyday Web Content Creators,"Generative AI is transforming the way we create and manage website content. In this hands-on workshop from Web Development Services (WDS), you'll discover practical ways to leverage AI tools, specifically Microsoft Copilot, to enhance clarity, consistency, an…",Princeton University,https://www.princeton.edu/events/2025/beyond-hype-practical-ai-tips-everyday-web-content-creators,MSFT
2025-11-11 19:10:53+00:00,"11.11 Deal: Get $1,500 Off This Jackery HomePower 3000 With 3,072Wh LFP Battery","Having power that you know will always be ready to go when you need it can be worth its weight in gold, and a portable power station is exactly the way to get it. This Jackery HomePower 3000 model comes with plenty to shout home about, and right now it comes …",redmondpie.com,https://www.redmondpie.com/11.11-deal-get-1500-off-this-jackery-homepower-3000-with-3072wh-lfp-battery/,MSFT
2025-11-11 19:12:17+00:00,Microsoft: Windows 11 23H2 Home and Pro reach end of support,Microsoft has reminded customers today that systems running Home and Pro editions of Windows 11 23H2 have stopped receiving security updates. [...],BleepingComputer,https://www.bleepingcomputer.com/news/microsoft/microsoft-windows-11-23h2-home-and-pro-reach-end-of-support/,MSFT
2025-11-11 19:13:29+00:00,Discord got hacked even with MFA. I am assuming token exfiltrator on machine.,"Discord got hacked even with MFA. I am assuming token exfiltrator on machine. - posted in Virus, Trojan, Spyware, and Malware Removal Help: Here are the logs.
 
FRST.txt
 
Scan result of Farbar Recovery Scan Tool (FRST) (x64) Version: 10-11-2025
Ran by sam (a…",BleepingComputer,https://www.bleepingcomputer.com/forums/t/811796/discord-got-hacked-even-with-mfa-i-am-assuming-token-exfiltrator-on-machine/,MSFT
2025-11-11 19:17:45+00:00,11.11 Deal Lets You Save $330 On The Dyson V9 Motorbar Vacuum Cleaner,"Keeping your floors clean can be expensive, especially if you need to be able to clean after pets that tend to shed hair. Kids can be just as messy, too, so having the right vacuum is vital. The Dyson V9 Motorbar is one option that you should consider, and ri…",redmondpie.com,https://www.redmondpie.com/11.11-deal-lets-you-save-330-on-the-dyson-v9-motorbar-vacuum-cleaner/,MSFT
2025-11-11 19:18:09+00:00,Big Oil Is Pairing Up With Big Tech For An Opportunity Worth Billions,Big Oil's quest for improved margins and efficiencies in a cyclical energy market has strengthened ties with Big Tech giving rise to an opportunity that's worth billions.,Forbes,https://www.forbes.com/sites/gauravsharma/2025/11/11/big-oil-is-pairing-up-with-big-tech-for-an-opportunity-worth-billions/,MSFT
2025-11-11 19:24:30+00:00,"Microsoft Patch Tuesday for November 2025, (Tue, Nov 11th)","Today&&#x23;x26;&#x23;39;s Microsoft Patch Tuesday offers fixes for 80 different vulnerabilities. One of the vulnerabilities is already being exploited, and five are rated as critical.",Sans.edu,https://isc.sans.edu/diary/32468,MSFT
2025-11-11 19:27:00+00:00,Microsoft 365 users targeted by major new phishing operation - here's how to stay safe,"Experts warn the barrier for entry into phishing has lowered even further, raising the stakes for cyber-defenders.",TechRadar,https://www.techradar.com/pro/security/microsoft-365-users-targeted-by-major-new-phishing-operation-heres-how-to-stay-safe,MSFT
2025-11-11 19:35:09+00:00,typ2docx 0.2.0,A tool to convert Typst project to Microsoft Word format.,Pypi.org,https://pypi.org/project/typ2docx/0.2.0/,MSFT
2025-11-11 19:36:05+00:00,Vertical Integration is the only thing that matters,The utility of a tool is limited by the amount of the system it understands,Becca.ooo,https://becca.ooo/blog/vertical-integration/,MSFT
2025-11-11 19:59:08+00:00,Is China about to win the AI race?,"From subsidized power to open-source innovation, China is mounting a serious challenge to U.S. dominance in artificial intelligence.",Fortune,https://fortune.com/2025/11/11/is-china-about-to-win-the-ai-race/,MSFT
2025-11-11 19:59:12+00:00,US Congressional Budget Office Hacked: China Suspected in Ongoing Breach Threat,"The Congressional Budget Office (CBO) faces an ongoing cyberattack, with suspected Chinese state-backed hackers targeting sensitive US budget and policy data.",International Business Times,https://www.ibtimes.com/us-congressional-budget-office-hacked-china-suspected-ongoing-breach-threat-3790128,MSFT
2025-11-11 20:01:50+00:00,Windows 11 November Update Brings Redesigned Start Menu and Battery Icon,"Microsoft has officially rolled out the Windows 11 November Tuesday update, aiming to fix previous bugs and introduce a new design language for the battery icon and Start menu. The update, labeled KB5067035 with build 26200.7121, remains seated on the 25H2 br…",Techpowerup.com,https://www.techpowerup.com/342821/windows-11-november-update-brings-redesigned-start-menu-and-battery-icon,MSFT
2025-11-11 20:04:00+00:00,Whisper it - Microsoft uncovers sneaky new attack targeting top LLMs to gain access to encrypted traffic,"Microsoft warns AI chat traffic can leak conversation topics through data patterns, exposing privacy flaws even under full encryption.",TechRadar,https://www.techradar.com/pro/whisper-it-microsoft-uncovers-sneaky-new-attack-targeting-top-llms-to-gain-access-to-encrypted-traffic,MSFT
2025-11-11 20:06:10+00:00,Printing PDFs from a Win10 Computer Do Not Print Correctly on an XP computer.,Printing PDFs from a Win10 Computer Do Not Print Correctly on an XP computer. - posted in Windows 10 Support: Is it possible that a PDF printed from a Microsoft 2000 Word document on an HP510 Windows 10 computer will not print correctly on a Compaq Presario M…,BleepingComputer,https://www.bleepingcomputer.com/forums/t/811802/printing-pdfs-from-a-win10-computer-do-not-print-correctly-on-an-xp-computer/,MSFT
2025-11-11 20:17:09+00:00,Portworx Kube Datastore: Run VMs on Kubernetes Without Breaking Operations,"Pure Storage has introduced Portworx Kube Datastore, a VM architecture designed for cloud-native environments that aligns with how VMware administrators already operate. Built for KubeVirt, Kube Datastore offers enterprises a practical path to modernization w…",Storagereview.com,https://www.storagereview.com/news/portworx-kube-datastore-run-vms-on-kubernetes-without-breaking-operations,MSFT
2025-11-11 20:19:45+00:00,What’s New for C++ Developers in Visual Studio 2026 version 18.0,"Get ready to level up your C++ productivity, because Visual Studio 2026 version 18.0 is now generally available! You can take advantage of the new features, bug fixes, and performance improvements in your production environment. This post describes what’s new…",Microsoft.com,https://devblogs.microsoft.com/cppblog/whats-new-for-cpp-developers-in-visual-studio-2026-version-18-0/,MSFT
2025-11-11 20:26:00+00:00,Google Might Make NotebookLM's Video Overviews Even More Customizable,"Video Overviews are already great, but this feature could make them even better.",CNET,https://www.cnet.com/tech/services-and-software/google-might-make-notebooklms-video-overviews-even-more-customizable/,MSFT
2025-11-11 20:26:07+00:00,Samsung's new TV remote lets you talk with AI about almost anything,Samsung's Vision AI Companion is a smarter AI assistant for your TV. Here's what you can do with it now.,ZDNet,https://www.zdnet.com/home-and-office/home-entertainment/samsungs-new-tv-remote-lets-you-talk-with-ai-about-almost-anything/,MSFT
2025-11-11 20:26:35+00:00,Microsoft Fixes Windows 10 Bug Blocking Extended Security Update Enrollment,"On some Windows 10 PCs, people trying to get an extra year of security upgrades were met with an error while signing up for Microsoft's Extended Security Update (ESU) program.
Don't miss out on our latest stories. Add PCMag as a preferred source on Google.A s…",PCMag.com,https://me.pcmag.com/en/security/33387/microsoft-fixes-windows-10-bug-blocking-extended-security-update-enrollment,MSFT
2025-11-11 20:35:00+00:00,Want to try Linux but prefer the Windows UI? This distro is for you,"FreeXP is a Q4OS spin with a decidedly Windows feel. If you want to jump on the Linux bandwagon, but prefer the Windows UI, this is the distribution for you.",ZDNet,https://www.zdnet.com/article/want-to-try-linux-but-prefer-the-windows-ui-this-distro-is-for-you/,MSFT
2025-11-11 20:36:35+00:00,Samsung TVs Now Getting Big Bixby AI Conversational Upgrade,"Samsung’s Vision AI Companion brings generative, conversational Bixby AI to 2025 TVs. Ask real-time questions and use multi-agent LLMs.",Android Headlines,https://www.androidheadlines.com/2025/11/samsung-tv-bixby-upgrade-conversational-vision-ai-companion.html,MSFT
2025-11-11 20:40:27+00:00,What Is Customer Journey Analytics Software?,"Customer journey analytics software turns scattered data into clear insight, helping teams predict behavior, improve CX and increase conversion.
Continue reading...",CMSWire,https://www.cmswire.com/customer-experience/what-is-customer-journey-analytics-software/,MSFT
2025-11-11 20:45:00+00:00,Why this ASX stock could be the future of Australian energy shares,"This business has a compelling future. Here’s why…
The post Why this ASX stock could be the future of Australian energy shares appeared first on The Motley Fool Australia.",Motley Fool Australia,https://www.fool.com.au/2025/11/12/why-this-asx-stock-could-be-the-future-of-australian-energy-shares/,MSFT
2025-11-11 20:45:32+00:00,35 Famous People Who Were Painfully Rejected Before Making It Big,"1. Walt Disney Walt Disney was fired from the Kansas City Star in 1919 because, his editor said, he “lacked imagination and had no good ideas.” 2. JK Rowling She got fired when working at the Londo…",Thoughtcatalog.com,https://thoughtcatalog.com/rachel-hodin/2025/11/35-famous-people-who-were-completely-rejected-before-making-it-big/,MSFT
2025-11-11 20:55:00+00:00,T-SQL Tuesday #192: SQL Server 2025 Backup Changes,"I hosted this month, but I decided to put my own entry in as well. There are more things in this release than I expected, probably because of the...
The post T-SQL Tuesday #192: SQL Server 2025 Backup Changes appeared first on SQLServerCentral.",Voiceofthedba.com,https://voiceofthedba.com/2025/11/11/t-sql-tuesday-192-sql-server-2025-backup-changes/,MSFT
2025-11-11 21:00:19+00:00,This free clever app made all my computers feel like one,Imagine moving your mouse from one computer to another like they’re just extra monitors,MakeUseOf,https://www.makeuseof.com/mouse-without-borders-makes-all-computers-feel-like-one/,MSFT
2025-11-11 21:13:37+00:00,azure-cognitiveservices-speech 1.47.0,Microsoft Cognitive Services Speech SDK for Python,Pypi.org,https://pypi.org/project/azure-cognitiveservices-speech/1.47.0/,MSFT
2025-11-11 21:17:36+00:00,Trust is the new coin of the realm in the deepfake era,"In her latest Insight Forum column, Terri Davis explores how the collapse of certainty in the AI era is reshaping business, politics, and the meaning of truth itself. Trust is the currency over which leading brands will compete.
The post Trust is the new coin…",Digital Journal,https://www.digitaljournal.com/business/trust-is-the-new-coin-of-the-realm-in-the-deepfake-era/article,MSFT
2025-11-11 21:19:08+00:00,You haven't truly experienced PC gaming until you've done these 8 things,"If you know, you know.",PC Gamer,https://www.pcgamer.com/games/you-havent-experienced-pc-gaming-until-youve-done-these-things/,MSFT
2025-11-11 21:30:00+00:00,AMD Unveils Strategy to Lead the $1 Trillion Compute Market and Accelerate Next Phase of Growth,"At Financial Analyst Day, AMD outlines long-term plan to expand data center and AI leadership with greater than 35% revenue CAGR and greater than $20 non-GAAP EPS target At Financial Analyst Day, AMD outlines long-term plan to expand data center and AI leader…",GlobeNewswire,https://www.globenewswire.com/news-release/2025/11/11/3185793/0/en/AMD-Unveils-Strategy-to-Lead-the-1-Trillion-Compute-Market-and-Accelerate-Next-Phase-of-Growth.html,MSFT
2025-11-11 21:30:58+00:00,"AMD confirms Zen 7 CPU plans, offers look at GPU, NPU roadmap","AMD’s roadmap marches on: the company confirmed the presence of its next-generation Zen 7 architecture, and talked briefly about the company’s next-generation PC graphics roadmap as well.




AMD hosted a day for financial analysts on Tuesday, outlining its …",PCWorld,https://www.pcworld.com/article/2968903/amd-confirms-zen-7-cpu-plans-offers-look-at-gpu-npu-roadmap.html,MSFT
2025-11-11 21:35:50+00:00,AI stock boom delivers bumper quarter for SoftBank,Japan's SoftBank Group reported Tuesday that net profit more than doubled in the second quarter thanks to a boom in AI-related share prices that has fuelled fears of a market bubble. The tech investment giant -- a major backer of ChatGPT-maker OpenAI -- logge…,Japan Today,https://japantoday.com/category/tech/ai-stock-boom-delivers-bumper-quarter-for-japan%27s-softbank,MSFT
2025-11-11 21:44:58+00:00,"Hi-Fi Rush director says ""don't panic"" as the soundtrack gets delisted and the rhythm action game disappears from third-party PC stores: ""This is likely publisher transition related""",Haven't Hi-Fi Rush fans been through enough already?,GamesRadar+,https://www.gamesradar.com/games/action/hi-fi-rush-director-says-dont-panic-as-the-soundtrack-gets-delisted-and-the-rhythm-action-game-disappears-from-third-party-pc-stores-this-is-likely-publisher-transition-related/,MSFT
2025-11-11 17:19:25+00:00,ECB Official Challenges Idea of a Purely Offline Digital Euro,,Biztoc.com,https://biztoc.com/x/526163fc520c360e,TSLA
2025-11-11 17:19:30+00:00,"Google rolls out Nano Banana image editing upgrades in Photos, including a “help me edit” feature that lets users make edits using text or voice prompts",,Biztoc.com,https://biztoc.com/x/feecd30945481b56,TSLA
2025-11-11 17:19:34+00:00,"Dow Jones Today: S&P 500, Nasdaq Lose Ground After Soaring to Start Week; Nvidia Drops as Tech Stocks Slide",,Biztoc.com,https://biztoc.com/x/fd9988b81eaacca9,TSLA
2025-11-11 17:19:39+00:00,Julian Harris: Rising Unemployment and an Inconvenient Truth,,Biztoc.com,https://biztoc.com/x/f2c20c6e5b2af9e4,TSLA
2025-11-11 17:19:42+00:00,"Bitcoin Slips Toward $103K; Miners Tumble on AI Trade Cooling, SoftBank's Nvidia Exit",,Biztoc.com,https://biztoc.com/x/94a73a1309b7a7be,TSLA
2025-11-11 17:19:48+00:00,Blackstone Leads £1.5 Billion Private Credit Deal for JTC Buyout,,Biztoc.com,https://biztoc.com/x/f3161726d89417d2,TSLA
2025-11-11 17:25:00+00:00,"The Tesla Semi Is Old Enough To Get A Facelift, But It's Still Not At Full-Scale Production Yet","Elon Musk says volume production of the facelifted Semi will start at Tesla's new Nevada factory in 2026, which is also not open yet.",Jalopnik,https://www.jalopnik.com/2022844/tesla-semi-old-enough-for-facelift-still-no-full-scale-production/,TSLA
2025-11-11 17:27:58+00:00,Tesla turns to $60-a-day rentals as US sales slump after EV tax credit expires,Tesla is launching a short-term rental program out of its stores as inventories swell across the country.,New York Post,https://nypost.com/2025/11/11/business/tesla-turns-to-rentals-as-us-sales-slump-after-ev-tax-credit-expires/,TSLA
2025-11-11 17:30:36+00:00,Cocoa Prices Retreat on Signs of a Bumper West African Cocoa Crop,,Biztoc.com,https://biztoc.com/x/fc0f5a6b5b101057,TSLA
2025-11-11 17:30:38+00:00,Why Elon Musk Got the Most Ridiculous Pay Package in the History of Humanity,"No, Elon Musk is not getting a trillion dollars from Tesla. It's not happening. Not a real thing. I'm sorry. I know you've seen a lot of news suggesting his new pay package is worth that much, or might be worth that much, or could end up being worth that much…",Biztoc.com,https://biztoc.com/x/f381979f6c8eecbd,TSLA
2025-11-11 17:41:36+00:00,Thanksgiving Is a Battleground for Retailers. Target Just Cut Prices,,Biztoc.com,https://biztoc.com/x/787af3af640c70ac,TSLA
2025-11-11 17:41:40+00:00,PPI to Buy SBB’s Social Property Portfolio for $3.4 Billion,,Biztoc.com,https://biztoc.com/x/a6700d906473f588,TSLA
2025-11-11 17:41:41+00:00,Visa Fee Deal Tests If Retailers Will Really Deny Premium Cards,,Biztoc.com,https://biztoc.com/x/76b0972bd643e7be,TSLA
2025-11-11 17:41:41+00:00,Nigerian Stocks Suffer Biggest Drop in 15 Years on Tax Concerns,,Biztoc.com,https://biztoc.com/x/8009e4102a000ac4,TSLA
2025-11-11 17:41:45+00:00,"Spanish Economy to Keep Growing at Similar Pace, Escriva Says",,Biztoc.com,https://biztoc.com/x/bfa2490a8a20008e,TSLA
2025-11-11 17:41:50+00:00,The Mortgage Market Has a Gender Problem: Why Single Women Are 30% More Likely To Be Denied A Mortgage — And How To Change That,,Biztoc.com,https://biztoc.com/x/302cf0bd46dcfb3b,TSLA
2025-11-11 17:41:52+00:00,Banks just sent this upbeat signal about the economy. Here’s why investors aren’t buying it,,Biztoc.com,https://biztoc.com/x/9ac34bba779c476d,TSLA
2025-11-11 17:41:55+00:00,Is Owens & Minor’s New Focus Enough to Lift Its Shares From the Bottom 100?,,Biztoc.com,https://biztoc.com/x/c30ab4fb5040b2a3,TSLA
2025-11-11 17:42:01+00:00,Brazilian Real Strength Sparks Short Covering in NY Sugar Futures,,Biztoc.com,https://biztoc.com/x/c2b3a0d4deb7f6d5,TSLA
2025-11-11 17:42:05+00:00,SoftBank's $5.8 billion Nvidia stake sale stirs fresh AI bubble fears,,Biztoc.com,https://biztoc.com/x/9a0165697f081c92,TSLA
2025-11-11 17:47:00+00:00,Veteran strategist drops curt 3-word take on stock market,"With stocks flirting with record highs, the word “bubble” has made another nervous comeback. However, veteran strategist and economist Ed Yardeni isn’t...",TheStreet,https://www.thestreet.com/technology/veteran-strategist-drops-curt-3-word-take-on-stock-market,TSLA
2025-11-11 18:03:25+00:00,Ford CEO says a ‘shocking’ discovery after taking apart rival Tesla and Chinese EVs led to a ‘brutal’ business decision,"“I'm not going to just cede that to the Chinese,” Farley said about electric cars.",Fortune,https://fortune.com/2025/11/11/ford-ceo-jim-farley-shocking-discovery-chinese-electric-vehicles-model-e-brutal-business-decision/,TSLA
2025-11-11 18:09:05+00:00,"4 'Founder Series' Teslas, rent money, and millions in grants: Elon Musk details his financial contributions to OpenAI","In recent court filings, Elon Musk's lawyers said he contributed over $38 million to the ChatGPT maker over the years.",Business Insider,https://www.businessinsider.com/elon-musk-openai-contributions-teslas-millions-rent-money-grants-2025-11,TSLA
2025-11-11 18:15:01+00:00,Welcome to Tesla Capitalism (Jonathan V. Last/The Bulwark),"Jonathan V. Last / The Bulwark:
Welcome to Tesla Capitalism  —  Or: JVL explains why Americans are toying with socialism.  —  ∙ Paid  —  1. Our Socialist Future  —  You might not be interested in socialism, but socialism is interested in you.  —  National soc…",Memeorandum.com,https://www.memeorandum.com/251111/p58,TSLA
2025-11-11 18:21:07+00:00,‘SNL’ Accused Of Going Full Beast Mode — On Someone Else’s Sketch,SNL came under fire after airing a sketch strikingly  similar to one from Brigham Young University’s (BYUTv) sketch-comedy TV show Studio C.,HuffPost,https://www.huffpost.com/entry/snl-beauty-and-mr-beast-sketch-backlash_n_6913664fe4b0d0f8e6ce59e6,TSLA
2025-11-11 18:22:50+00:00,"Black mamba vs Sidewinder: Which deadly snake really holds the title of ‘fastest snake’; their venom, speed, and size revealed","Two venomous snakes, the desert-dwelling Sidewinder and the African Black Mamba, showcase remarkable evolutionary adaptations. While the Sidewinder uses sideways movement and hemotoxic venom for survival, the Black Mamba relies on incredible speed and potent …",The Times of India,https://timesofindia.indiatimes.com/etimes/trending/black-mamba-vs-sidewinder-which-deadly-snake-really-holds-the-title-of-fastest-snake-their-venom-speed-and-size-revealed/articleshow/125255982.cms,TSLA
2025-11-11 18:31:06+00:00,Shaquille O'Neal And Former NBA MVP Allen Iverson Reunite To Rebuild Reebok — And Shaq Says 'I Do Everything But Nothing',"Shaquille O'Neal said he stays involved in Reebok's basketball business without micromanaging as he works with former NBA star Allen Iverson. O'Neal appeared in New York last month at the premiere of the new three-part docuseries, ""Allen Iverson: The Answer,""…",Yahoo Entertainment,https://sports.yahoo.com/article/shaquille-oneal-former-nba-mvp-183106821.html,TSLA
2025-11-11 18:31:51+00:00,Researchers Create Robotic Skin To Restore Touch In Prosthetics,"Imagine a prosthetic hand that can actually feel the objects it touches, and robots navigating complex environments with the subtlety of human fingers. That’s what Arman Arezoomand is chasing with his soft, bio-inspired robotic skin, and it’s not just science…",Ponoko.com,https://www.ponoko.com/blog/ponoko/researchers-create-robotic-skin-to-restore-touch-in-prosthetics/,TSLA
2025-11-11 18:48:54+00:00,"As Tesla doubles down on AI, this analyst says its stock has gotten harder to recommend",Tesla’s stock valuation is increasingly linked to AI initiatives around humanoid robots and robotaxis that aren’t bringing in revenue — for now.,Biztoc.com,https://biztoc.com/x/15aa63eb4f7956ce,TSLA
2025-11-11 19:00:00+00:00,"Segway early Black Friday takes hundreds off EVs from $150, exclusive $1,082 savings on refurbished Anker SOLIX units, Jackery, more","If you didn’t know, today is Singles’ Day, and as such, our Green Deals edition has some great opportunities to celebrate and treat yourself with, starting at Segway’s early Black Friday Sale with up to 30% discounts on several e-scooters and e-bikes starting…",Electrek,http://electrek.co/2025/11/11/segway-early-black-friday-exclusive-anker-solix-jackery-more/,TSLA
2025-11-11 19:11:07+00:00,Tesla Takedown group prepares anti-Elon Musk effort on November 15,,Biztoc.com,https://biztoc.com/x/232d5a343fb45fb8,TSLA
2025-11-11 19:14:00+00:00,Residential Energy Storage and Blockchain Energy Sharing to Grow 16.4% Annually Through 2030,"""Report Highlights Trends, Technologies, and Market Dynamics Driving the Rapid Growth of Residential Energy Storage Systems (RESS), Empowering Stakeholders to Navigate Challenges and Capitalize on Emerging Opportunities in Renewable Energy and Grid Backup Sol…",GlobeNewswire,https://www.globenewswire.com/news-release/2025/11/11/3185736/0/en/Residential-Energy-Storage-and-Blockchain-Energy-Sharing-to-Grow-16-4-Annually-Through-2030.html,TSLA
2025-11-11 19:14:21+00:00,Britain's 54-Year Space Flop: Now Lords Want to BAN Musk's SpaceX?!,"54 years since the UK last launched a satellite from British soil—now a House of Lords report demands we ""urgently distance"" from Elon Musk’s SpaceX, which carries half our satellites. Is this dependence a crisis—or a golden opportunity? We unpack the £1.2B p…",Freerepublic.com,https://freerepublic.com/focus/f-news/4351959/posts,TSLA
